Name,season,minor_count,moderate_count,severe_count,2020_2021,2021_2022,2022_2023,2023_2024,2024_2025,has_severe_injury,total_days_missed,injury_score,games_missed,games_missed_last_season
 Anfernee Simons,2024_2025,7.0,6.0,1.0,5.303030303030303,15.789473684210527,24.24242424242425,79.52755905511812,8.0,True,9.0,,4.341176470588235,25.564705882352943
 Anthony Black,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Anthony Black,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Black,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Black,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Black,2024_2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,False,4.0,,1.9294117647058824,82.0
 Anthony Davis,2020_2021,8.0,4.0,3.0,84.0909090909091,53.94736842105263,16.666666666666668,19.68503937007874,0.0,True,78.0,,37.62352941176471,
 Anthony Davis,2021_2022,8.0,4.0,3.0,84.0909090909091,53.94736842105263,16.666666666666668,19.68503937007874,0.0,True,80.0,,38.588235294117645,37.62352941176471
 Anthony Davis,2022_2023,8.0,4.0,3.0,84.0909090909091,53.94736842105263,16.666666666666668,19.68503937007874,0.0,True,44.0,,21.22352941176471,38.588235294117645
 Anthony Davis,2023_2024,8.0,4.0,3.0,84.0909090909091,53.94736842105263,16.666666666666668,19.68503937007874,0.0,True,6.0,,2.8941176470588235,21.22352941176471
 Anthony Davis,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,2.8941176470588235
 Anthony Edwards,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Anthony Edwards,2021_2022,3.0,2.0,0.0,0.0,11.842105263157896,15.151515151515152,4.724409448818898,0.0,False,19.0,,9.164705882352942,82.0
 Anthony Edwards,2022_2023,3.0,2.0,0.0,0.0,11.842105263157896,15.151515151515152,4.724409448818898,0.0,False,8.0,,3.8588235294117648,9.164705882352942
 Anthony Edwards,2023_2024,3.0,2.0,0.0,0.0,11.842105263157896,15.151515151515152,4.724409448818898,0.0,False,9.0,,4.341176470588235,3.8588235294117648
 Anthony Edwards,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,4.341176470588235
 Anthony Gill,2020_2021,3.0,0.0,0.0,1.5151515151515154,6.578947368421052,0.0,0.0,0.0,False,1.0,,0.4823529411764706,
 Anthony Gill,2021_2022,3.0,0.0,0.0,1.5151515151515154,6.578947368421052,0.0,0.0,0.0,False,12.0,,5.788235294117647,0.4823529411764706
 Anthony Gill,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,5.788235294117647
 Anthony Gill,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Gill,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Tolliver,2020_2021,1.0,0.0,0.0,1.5151515151515154,0.0,0.0,0.0,0.0,False,2.0,,0.9647058823529412,
 Anthony Tolliver,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,0.9647058823529412
 Anthony Tolliver,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Tolliver,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Anthony Tolliver,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Ariel Hukporti,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Ariel Hukporti,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Ariel Hukporti,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Ariel Hukporti,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Ariel Hukporti,2024_2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,False,8.0,,3.8588235294117648,82.0
 Armoni Brooks,2020_2021,3.0,1.0,0.0,3.0303030303030307,7.236842105263158,0.0,0.0,0.0,False,5.0,,2.411764705882353,
 Armoni Brooks,2021_2022,3.0,1.0,0.0,3.0303030303030307,7.236842105263158,0.0,0.0,0.0,False,10.0,,4.823529411764706,2.411764705882353
 Armoni Brooks,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,4.823529411764706
 Armoni Brooks,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Armoni Brooks,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
